token,dep,head
in,prep,notify
writing,pobj,in
of,prep,notify
its,poss,intention
intention,pobj,of
to,aux,provide
provide,acl,intention
this,det,data
data,dobj,provide
at,advmod,least
least,advmod,30
"
",dep,30
30,nummod,days
days,npadvmod,in
in,prep,provide
advance,pobj,in
of,prep,advance
actually,advmod,providing
providing,pcomp,of
this,det,information
information,dobj,providing
.,punct,notify
CUNY,nsubj,determine
will,aux,determine
then,advmod,determine
determine,ROOT,determine
whether,mark,"
"
it,nsubj,"
"
"
",dep,determine
can,dep,"
"
or,cc,can
can,aux,accept
not,neg,accept
accept,conj,can
such,amod,data
data,dobj,accept
as,advmod,as
well,advmod,as
as,cc,data
the,det,conditions
conditions,conj,data
for,prep,conditions
such,amod,receipt
receipt,pobj,for
if,mark,agreed
agreed,advcl,conditions
upon,prep,agreed
",",punct,determine
and,cc,determine
"
",dep,communicate
will,aux,communicate
communicate,conj,determine
its,poss,determination
determination,dobj,communicate
to,prep,communicate
the,det,party
non,amod,party
-,amod,party
CUNY,amod,party
party,pobj,to
.,punct,determine
In,prep,assume
the,det,event
event,pobj,In
that,mark,notified
CUNY,nsubjpass,notified
is,auxpass,notified
not,neg,notified
"
",dep,notified
notified,acl,event
by,agent,notified
the,det,party
non,amod,party
-,amod,party
CUNY,amod,party
party,pobj,by
that,mark,intends
it,nsubj,intends
intends,ccomp,notified
to,aux,provide
provide,xcomp,intends
CUNY,dobj,provide
with,prep,provide
information,pobj,with
that,nsubj,is
is,relcl,information
export,npadvmod,controlled
"
",dep,controlled
controlled,acomp,is
",",punct,notified
and,cc,notified
such,amod,information
information,nsubjpass,provided
is,auxpass,provided
in,prep,provided
fact,pobj,in
provided,conj,notified
to,dative,provided
CUNY,pobj,to
",",punct,assume
then,advmod,assume
CUNY,nsubj,assume
shall,aux,assume
assume,ROOT,assume
that,mark,is
such,amod,"
"
"
",dep,is
information,nsubj,is
is,ccomp,assume
not,neg,is
export,npadvmod,controlled
controlled,acomp,is
",",punct,is
absent,prep,is
any,det,information
other,amod,information
information,pobj,absent
to,prep,information
the,det,contrary
contrary,pobj,to
.,punct,assume
"

",dep,Term
10,meta,Term
.,punct,10
Term,ROOT,Term
and,cc,Term
Termination,conj,Term
.,punct,Term
This,det,Agreement
Agreement,nsubj,remain
shall,aux,remain
remain,ROOT,remain
in,prep,remain
full,amod,force
force,pobj,in
and,cc,force
effect,conj,force
for,prep,remain
a,det,period
period,pobj,for
"
",dep,period
of,prep,period
three,nummod,years
(,punct,years
3,nummod,years
),punct,years
years,pobj,of
from,prep,years
the,det,date
date,pobj,from
hereof,advmod,date
",",punct,remain
unless,mark,terminated
terminated,advcl,remain
earlier,advmod,terminated
on,prep,terminated
thirty,nummod,days
(,punct,days
30,nummod,days
),punct,days
days,pobj,on
written,amod,notice
"
",dep,notice
notice,appos,days
by,agent,terminated
one,nummod,party
party,pobj,by
to,prep,party
the,det,other
other,pobj,to
at,prep,terminated
the,det,address
address,pobj,at
set,acl,address
forth,prt,set
in,prep,set
this,det,Agreement
Agreement,pobj,in
or,cc,at
at,conj,at
such,amod,address
other,amod,address
"
",dep,address
address,pobj,at
that,dobj,give
a,det,party
party,nsubj,give
may,aux,give
hereafter,advmod,give
give,relcl,address
to,dative,give
the,det,other
other,pobj,to
in,prep,give
writing,pobj,in
",",punct,terminated
it,nsubjpass,understood
being,auxpass,understood
understood,advcl,terminated
that,mark,given
the,dep,given
"
",dep,given
notice,nsubjpass,given
shall,aux,given
be,auxpass,given
given,ccomp,understood
to,prep,given
an,det,officer
officer,pobj,to
of,prep,officer
the,det,party
other,amod,party
party,pobj,of
.,punct,remain
Any,det,causes
causes,nsubj,survive
of,prep,causes
action,pobj,of
accrued,acl,causes
on,prep,accrued
or,cc,on
before,conj,on
"
",dep,before
such,amod,expiration
expiration,pobj,before
or,cc,expiration
termination,conj,expiration
shall,aux,survive
survive,ROOT,survive
the,det,expiration
expiration,dobj,survive
of,prep,expiration
the,det,statute
applicable,amod,statute
statute,pobj,of
of,prep,statute
limitations,pobj,of
.,punct,survive
"
",dep,expire
All,det,obligations
obligations,nsubj,expire
of,prep,obligations
confidentiality,pobj,of
",",punct,confidentiality
limited,amod,use
use,conj,confidentiality
and,cc,use
nondisclosure,conj,use
hereunder,advmod,confidentiality
with,prep,obligations
respect,pobj,with
to,prep,respect
any,det,item
"
",dep,item
item,pobj,to
of,prep,item
Confidential,compound,Information
Information,pobj,of
shall,aux,expire
expire,ROOT,expire
five,nummod,years
(,punct,years
5,nummod,years
),punct,years
years,npadvmod,expire
from,prep,years
the,det,date
date,pobj,from
of,prep,date
disclosure,pobj,of
of,prep,disclosure
such,amod,Information
"
",dep,Information
Confidential,compound,Information
Information,pobj,of
to,prep,disclosure
the,det,Recipient
Recipient,pobj,to
.,punct,expire
"

",dep,Return
11,meta,Return
.,punct,11
Return,ROOT,Return
of,prep,Return
Confidential,compound,Information
Information,pobj,of
.,punct,Return
Upon,prep,return
the,det,conclusion
conclusion,pobj,Upon
of,prep,conclusion
the,det,Purpose
Purpose,pobj,of
",",punct,Upon
or,cc,Upon
at,conj,Upon
any,det,time
earlier,amod,time
"
",dep,time
time,pobj,at
within,prep,time
fifteen,nummod,days
(,punct,15
15,nummod,days
),punct,days
days,pobj,within
of,prep,days
a,det,request
written,amod,request
request,pobj,of
from,prep,request
the,det,Discloser
Discloser,pobj,from
",",punct,return
the,det,Recipient
Recipient,nsubj,return
shall,aux,return
either,preconj,return
(,punct,a
a,meta,return
),punct,return
"
",dep,return
return,ROOT,return
to,prep,return
the,det,Discloser
Discloser,pobj,to
all,det,originals
originals,dobj,return
",",punct,originals
copies,conj,originals
",",punct,copies
and,cc,copies
summaries,conj,copies
of,prep,originals
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,originals
as,advmod,as
"
",dep,as
well,advmod,as
as,cc,originals
all,det,notes
notes,pobj,as
",",punct,notes
diagrams,conj,notes
",",punct,diagrams
analyses,conj,diagrams
",",punct,analyses
compilations,conj,analyses
",",punct,compilations
studies,conj,compilations
and,cc,studies
other,amod,materials
tangible,amod,materials
materials,conj,studies
",",punct,notes
in,prep,notes
"
",dep,media
whatever,det,media
media,pobj,in
",",punct,in
containing,acl,notes
or,cc,containing
derived,conj,containing
from,prep,derived
any,det,portion
portion,pobj,from
of,prep,portion
the,det,Information
Confidential,compound,Information
Information,pobj,of
",",punct,return
or,cc,return
(,punct,b
b,meta,at
),punct,b
at,conj,return
"
",dep,at
the,det,request
request,pobj,at
of,prep,request
the,det,Discloser
Discloser,pobj,of
",",punct,at
destroy,conj,at
all,det,materials
such,amod,materials
materials,dobj,destroy
and,cc,destroy
provide,conj,destroy
written,amod,certification
certification,dobj,provide
to,dative,provide
the,det,Discloser
"
",dep,Discloser
Discloser,pobj,to
of,prep,provide
the,det,destruction
destruction,pobj,of
.,punct,return
"

",dep,Remedies
12,meta,Remedies
.,punct,12
Remedies,ROOT,Remedies
.,punct,Remedies
The,det,parties
parties,nsubj,acknowledge
acknowledge,ROOT,acknowledge
that,mark,result
a,det,breach
breach,nsubj,result
by,prep,breach
the,det,Recipient
Recipient,pobj,by
of,prep,breach
its,poss,obligations
obligations,pobj,of
of,prep,obligations
"
",dep,of
confidentiality,pobj,of
",",punct,confidentiality
limited,amod,use
use,conj,confidentiality
and,cc,use
nondisclosure,conj,use
hereunder,advmod,obligations
may,aux,result
result,ccomp,acknowledge
in,prep,result
irreparable,amod,harm
harm,pobj,in
to,prep,harm
the,det,Discloser
"
",dep,Discloser
Discloser,pobj,to
for,dep,be
which,pobj,for
remedies,nsubj,be
at,prep,remedies
law,pobj,at
may,aux,be
be,relcl,Discloser
inadequate,acomp,be
",",punct,be
and,cc,result
therefore,advmod,entitle
such,amod,breach
breach,nsubj,entitle
shall,aux,entitle
entitle,conj,result
"
",dep,entitle
the,det,Discloser
Discloser,dobj,entitle
(,punct,in
in,ccomp,entitle
addition,pobj,in
to,prep,addition
any,det,rights
other,amod,rights
rights,pobj,to
and,cc,rights
remedies,conj,rights
available,amod,rights
to,prep,available
it,pobj,to
),punct,in
to,aux,seek
seek,xcomp,entitle
specific,amod,"
"
"
",dep,performance
performance,dobj,seek
of,prep,performance
Recipient,poss,obligations
’s,case,Recipient
obligations,pobj,of
hereunder,advmod,obligations
and,cc,seek
to,aux,seek
seek,conj,seek
immediate,amod,relief
injunctive,amod,relief
relief,dobj,seek
without,prep,seek
"
",dep,without
having,pcomp,without
to,aux,post
post,xcomp,having
a,det,bond
bond,dobj,post
.,punct,entitle
"

",dep,acknowledge
13,punct,acknowledge
.,punct,acknowledge
Governing,amod,Law
Law,dobj,acknowledge
.,punct,acknowledge
This,det,Agreement
Agreement,nsubjpass,governed
is,auxpass,governed
governed,ROOT,governed
and,cc,governed
construed,conj,governed
in,prep,construed
accordance,pobj,in
with,prep,accordance
the,det,laws
laws,pobj,with
"
",dep,laws
of,prep,laws
New,compound,York
York,compound,State
State,pobj,of
",",punct,construed
without,conj,construed
regard,pobj,without
to,prep,regard
principles,pobj,to
relating,acl,principles
to,prep,relating
conflicts,pobj,to
of,prep,conflicts
law,pobj,of
",",punct,construed
except,conj,construed
where,advmod,requires
the,det,clause
"
",dep,clause
Federal,amod,supremacy
supremacy,compound,clause
clause,nsubj,requires
requires,advcl,except
otherwise,advmod,requires
.,punct,governed
The,det,courts
courts,nsubj,have
of,prep,courts
the,det,State
State,pobj,of
of,prep,State
New,compound,York
York,pobj,of
in,prep,State
New,compound,York
York,compound,County
"
",dep,County
County,pobj,in
and,cc,State
the,det,Court
United,compound,States
States,compound,Court
District,compound,Court
Court,conj,State
for,prep,Court
the,det,District
Southern,compound,District
District,pobj,for
of,prep,District
New,compound,York
York,pobj,of
shall,aux,have
have,ROOT,have
"
",dep,have
exclusive,amod,jurisdiction
jurisdiction,dobj,have
over,prep,jurisdiction
the,det,parties
parties,pobj,over
hereto,advmod,parties
with,prep,have
respect,pobj,with
to,prep,respect
any,det,dispute
dispute,pobj,to
or,cc,dispute
controversy,conj,dispute
between,prep,dispute
"
",dep,between
them,pobj,between
arising,acl,dispute
under,prep,arising
or,cc,under
in,conj,under
connection,pobj,in
with,prep,connection
this,det,Agreement
Agreement,pobj,with
.,punct,have
"

",dep,"

"
14,nummod,"

"
.,punct,14
Miscellaneous,ROOT,Miscellaneous
.,punct,Miscellaneous
"
",dep,constitute
(,punct,constitute
a,meta,constitute
),punct,a
The,det,terms
terms,nsubj,constitute
and,cc,terms
conditions,conj,terms
herein,advmod,terms
constitute,ROOT,constitute
the,det,understanding
entire,amod,understanding
understanding,dobj,constitute
of,prep,understanding
the,det,parties
parties,pobj,of
"
",dep,constitute
and,cc,constitute
supersede,conj,constitute
all,det,communications
communications,dobj,supersede
",",punct,communications
negotiations,conj,communications
",",punct,negotiations
arrangements,conj,negotiations
and,cc,arrangements
agreements,conj,arrangements
",",punct,communications
either,preconj,oral
oral,amod,communications
or,cc,oral
"

",dep,written
written,conj,oral
",",punct,communications
with,prep,supersede
respect,pobj,with
to,prep,respect
the,det,matter
subject,amod,matter
matter,pobj,to
hereof,advmod,matter
.,punct,constitute
"

",dep,be
(,punct,b
b,meta,be
),punct,b
No,det,amendment
amendment,nsubj,be
or,cc,amendment
modification,conj,amendment
of,prep,amendment
this,det,Agreement
Agreement,pobj,of
shall,aux,be
be,ROOT,be
valid,acomp,be
or,cc,valid
binding,conj,valid
on,prep,binding
the,det,parties
"
",dep,parties
parties,pobj,on
unless,mark,made
made,advcl,be
in,prep,made
writing,pobj,in
and,cc,made
signed,conj,made
by,agent,signed
their,poss,representatives
duly,advmod,authorized
authorized,amod,representatives
representatives,pobj,by
.,punct,be
"

",dep,OGC
Mutual,amod,OGC
NDA,compound,OGC
CUNY,compound,OGC
OGC,ROOT,OGC
November,npadvmod,OGC
2018,nummod,November
30f,nummod,November
4,nummod,November
"


",dep,OGC
#,punct,"


"
#,punct,#
DataKind_-_JJC_Mutual_NDA_Fully_Signed_Redacted_page_4,appos,OGC
"
",dep,"
"
(,punct,be
C,meta,be
),punct,C
This,det,Agreement
Agreement,nsubj,be
shall,aux,be
be,ROOT,be
binding,acomp,be
upon,prep,binding
",",punct,upon
inure,pobj,upon
to,prep,inure
the,det,benefit
benefit,pobj,to
of,prep,benefit
and,cc,binding
be,conj,binding
enforceable,acomp,be
"
",dep,be
by,prep,be
",",punct,be
the,det,successors
respective,amod,successors
successors,conj,be
and,cc,successors
assigns,conj,successors
of,prep,successors
the,det,parties
parties,pobj,of
hereto,advmod,be
.,punct,be
"

",dep,assigned
(,punct,d
d,meta,assigned
),punct,d
The,det,rights
rights,nsubjpass,assigned
and,cc,rights
obligations,conj,rights
of,prep,rights
the,det,parties
parties,pobj,of
under,prep,parties
this,det,Agreement
Agreement,pobj,under
may,aux,assigned
not,neg,assigned
be,auxpass,assigned
"
",dep,assigned
assigned,ROOT,assigned
",",punct,assigned
subcontracted,conj,assigned
",",punct,subcontracted
or,cc,subcontracted
transferred,conj,subcontracted
except,prep,transferred
with,prep,except
the,det,consent
prior,amod,consent
written,amod,consent
consent,pobj,with
of,prep,consent
an,det,"
"
authorized,amod,"
"
"
",dep,of
representative,pobj,of
of,prep,representative
each,det,party
party,pobj,of
.,punct,assigned
"

",dep,operate
(,punct,e
e,meta,Waiver
),punct,e
Waiver,nsubj,operate
by,prep,Waiver
either,det,party
party,pobj,by
of,prep,Waiver
a,det,breach
breach,pobj,of
of,prep,breach
any,det,provision
provision,pobj,of
of,prep,provision
",",punct,provision
or,cc,provision
right,conj,provision
under,prep,right
",",punct,under
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,under
shall,aux,operate
not,neg,operate
operate,ROOT,operate
or,cc,operate
be,auxpass,construed
construed,conj,operate
as,prep,construed
a,det,waiver
waiver,pobj,as
of,prep,waiver
any,det,breach
other,amod,breach
or,cc,other
subsequent,conj,other
breach,pobj,of
of,prep,breach
"
",dep,of
the,det,provision
same,amod,provision
provision,pobj,of
or,cc,provision
right,conj,provision
",",punct,of
or,cc,of
of,conj,of
any,det,provision
other,amod,provision
provision,pobj,of
or,cc,provision
right,conj,provision
under,prep,provision
this,det,Agreement
Agreement,pobj,under
.,punct,operate
"

",dep,affect
(,punct,f
f,meta,affect
),punct,f
If,mark,held
any,det,provision
provision,nsubjpass,held
of,prep,provision
this,det,Agreement
Agreement,pobj,of
or,cc,provision
the,det,application
application,conj,provision
thereof,advmod,application
to,prep,application
any,det,person
person,pobj,to
or,cc,person
"
",dep,person
circumstance,conj,person
is,auxpass,held
held,advcl,affect
invalid,oprd,held
",",punct,affect
such,amod,invalidity
invalidity,nsubj,affect
shall,aux,affect
not,neg,affect
affect,ROOT,affect
any,det,provision
other,amod,provision
provision,dobj,affect
that,nsubjpass,given
can,aux,given
be,auxpass,given
given,relcl,provision
"
",dep,given
effect,pobj,"
"
without,prep,given
the,det,provision
invalid,amod,provision
provision,pobj,without
or,cc,provision
application,conj,provision
",",punct,affect
and,cc,affect
to,prep,be
this,det,end
end,pobj,to
the,det,provisions
provisions,nsubj,be
hereof,advmod,provisions
shall,aux,be
be,conj,affect
"
",dep,be
severable,acomp,"
"
.,punct,be
"

",dep,executed
(,punct,g
g,meta,executed
),punct,g
This,det,Agreement
Agreement,nsubjpass,executed
may,aux,executed
be,auxpass,executed
executed,ROOT,executed
in,prep,executed
counterparts,pobj,in
",",punct,counterparts
each,nsubjpass,deemed
of,prep,each
which,pobj,of
shall,aux,deemed
be,auxpass,deemed
"
",dep,deemed
deemed,relcl,counterparts
an,det,original
original,oprd,deemed
",",punct,deemed
but,cc,deemed
both,nsubj,constitute
of,prep,both
which,pobj,of
together,advmod,constitute
shall,aux,constitute
constitute,conj,deemed
one,nummod,instrument
and,cc,one
the,det,same
same,conj,one
instrument,dobj,constitute
.,punct,executed
A,det,copy
"
",dep,copy
facsimile,amod,copy
or,cc,facsimile
pdf,conj,facsimile
copy,nsubjpass,treated
of,prep,copy
a,det,counterpart
signed,amod,counterpart
counterpart,pobj,of
shall,aux,treated
be,auxpass,treated
treated,ROOT,treated
the,det,same
same,oprd,treated
as,prep,same
a,det,original
Signed,amod,original
original,pobj,as
.,punct,treated
"

",dep,"

"
12,punct,"

"
.,punct,12
Authority,ROOT,Authority
.,punct,Authority
Each,det,party
party,nsubj,represents
represents,ROOT,represents
and,cc,represents
warrants,conj,represents
that,mark,has
the,det,person
person,nsubj,has
executing,acl,person
this,det,Agreement
Agreement,dobj,executing
"
",dep,person
on,prep,person
Its,poss,behalf
behalf,pobj,on
has,advcl,warrants
the,det,right
right,dobj,has
to,aux,execute
execute,acl,right
this,det,Agreement
Agreement,dobj,execute
",",punct,has
and,cc,has
that,mark,binds
such,amod,person
person,nsubj,binds
binds,conj,has
that,det,party
party,dobj,binds
to,prep,binds
"
",dep,to
the,det,terms
terms,pobj,to
and,cc,terms
conditions,conj,terms
of,prep,terms
this,det,Agreement
Agreement,pobj,of
.,punct,represents
"

",dep,caused
IN,prep,caused
WITNESS,compound,WHEREOF
WHEREOF,pobj,IN
",",punct,caused
the,det,parties
parties,nsubj,caused
hereto,advmod,caused
have,aux,caused
caused,ROOT,caused
this,det,Agreement
Agreement,nsubjpass,executed
to,aux,executed
be,auxpass,executed
executed,ccomp,caused
on,prep,executed
the,det,"
"
"
",dep,date
date,pobj,on
set,acl,date
forth,prt,set
below,advmod,set
.,punct,caused
"

",dep,Inc.
DataKind,nmod,Inc.
",",punct,Inc.
Inc.,ROOT,Inc.
The,det,University
City,compound,University
University,ROOT,University
of,prep,University
New,compound,York
York,pobj,of
"
",dep,University
on,prep,University
behalf,pobj,on
of,prep,behalf
John,compound,Coll
Jay,compound,Coll
Coll,pobj,of
of,prep,Coll
Criminal,compound,Jusii
"
",dep,Jusii
Jusii,pobj,of
"
",dep,University
By,ROOT,By
"

",dep,By
Derek,compound,Davis
Davis,pobj,By
"
",dep,By
CUNY,compound,Counsel
General,compound,Counsel
Counsel,pobj,By
&,cc,Counsel
Senior,compound,Chancellor
Vice,compound,Chancellor
"
",dep,Chancellor
Chancellor,conj,Counsel
for,prep,Chancellor
Legal,compound,Affairs
Affairs,pobj,for
"

",dep,By
Mutual,ROOT,Mutual
NDA,ROOT,NDA
CUNY,compound,OGC
OGC,ROOT,OGC
November,npadvmod,OGC
2018,nummod,November
4,nummod,November
of,prep,4
4,pobj,of
"



",dep,OGC
